"","accelerometer_x","accelerometer_y","accelerometer_z","gyroscope_x","gyroscope_y","gyroscope_z","linear_acc_x","linear_acc_y","linear_acc_z","gravity_x","gravity_y","gravity_z","orientation_z","orientation_x","orientation_y","activity"
"4263",-2.8707,-10.3361,-2.6265,-2.5553,-9.412,-1.0271,-0.4366,-0.8837,-1.0325,-0.4675,-1.2311,-0.2128,166.32,73.74,111.74,"vacuum"
"4264",-4.1253,-7.9921,-2.6624,-2.5177,-9.3944,-1.2552,-1.5454,1.6298,-1.5916,-0.4724,-1.2177,-0.189,149.36,73.6,114.1,"vacuum"
"4265",-4.3193,-8.0735,-2.5715,-2.7424,-9.2965,-1.4914,-1.7902,1.1135,-1.1046,-0.2311,-1.0448,-0.0803,136.95,72.09,118.39,"vacuum"
"4266",-4.2666,-8.538,-2.9378,-3.1598,-9.1174,-1.7489,-1.3128,0.541,-1.3552,-0.1602,-0.5537,-0.0796,123.88,69.11,118.73,"vacuum"
"4267",-3.6752,-8.3225,-2.6792,-3.2722,-9.0572,-1.8521,-0.1442,0.68,-0.7965,-0.1168,-0.4889,-0.1157,117.15,67.83,119.24,"vacuum"
"4268",-4.4701,-7.9538,-2.514,-3.3433,-9.0206,-1.903,-1.1268,1.0668,-0.611,0.0976,-0.2336,-0.0851,107.4,66.9,119.65,"vacuum"
"4269",-5.083,-7.6329,-2.7869,-3.5747,-8.9325,-1.8978,-1.6544,1.2588,-0.9873,0.3511,0.4151,0.0755,107.01,66.43,118.75,"vacuum"
"4270",-3.5004,-8.3824,-1.9489,-3.7972,-8.8157,-2.0086,0.2968,0.4334,0.0597,0.2008,0.6931,0.2374,99.82,65,117.66,"vacuum"
"4271",-4.0942,-9.4981,-2.3536,-3.775,-8.8119,-2.0662,-0.3192,-0.6861,-0.2874,0.4427,1.1464,0.07,109.12,63.97,118.69,"vacuum"
"4272",-1.6856,-10.8604,-1.9322,-3.2616,-9.0216,-2.0354,1.1738,-3.5771,0.2445,0.2601,1.0388,-0.6142,112.13,64.68,119.93,"vacuum"
"4273",-2.1908,-8.7894,0.7039,-2.6321,-9.2134,-2.0869,0.4413,0.424,2.7908,0.3682,0.6723,-0.2165,120.85,69.97,128.41,"vacuum"
"4274",-1.9825,-10.0799,0.7374,-2.3953,-9.3779,-1.5771,0.4129,-0.702,2.3145,0.3065,0.6289,-0.0173,126.49,72.17,125.2,"vacuum"
"4275",-2.4541,-9.886,1.1732,-2.2053,-9.488,-1.1332,-0.2489,-0.3979,2.3064,0.3315,0.8238,0.0266,139.69,73.75,121.34,"vacuum"
"4276",-1.5515,-9.704,1.0798,-2.0315,-9.5677,-0.7088,0.3675,-0.1028,1.633,0.122,0.8782,0.0303,164.94,76.94,110.57,"vacuum"
"4277",-0.9936,-9.3161,1.1253,-1.9083,-9.6099,-0.4225,0.9147,0.2938,1.5478,0.2772,0.9875,0.0541,177.26,77.69,107.42,"vacuum"
"4278",-1.2235,-9.6322,0.4932,-1.723,-9.6533,-0.1246,0.7965,0.2103,0.5867,0.1691,0.9881,-0.0772,203.11,79.85,94.14,"vacuum"
"4279",-1.9322,-10.9993,-0.6512,-1.6206,-9.6693,-0.2194,-0.3115,-1.33,-0.4318,-0.1431,1.4909,-0.0234,208.38,80.33,92.99,"vacuum"
"4280",-1.7622,-12.5891,-2.4254,-1.5166,-9.6609,-0.7328,-0.43,-1.743,-1.1634,-0.2805,1.3901,-0.1016,191.76,80.11,115.79,"vacuum"
"4281",-1.0056,-10.5659,-1.6975,-1.7192,-9.5924,-1.0956,0.7136,-0.9736,-0.6019,-0.2995,0.6803,0.2429,192.67,78.79,120.38,"vacuum"
"4282",0.9338,-7.767,-2.174,-1.8582,-9.4942,-1.6052,2.792,1.7272,-0.5688,-0.0808,0.3388,0.2527,188.72,75.87,127.93,"vacuum"
"4283",-1.3983,-8.9522,-3.6417,-1.5409,-9.5365,-1.6887,0.1427,0.5843,-1.953,0.2747,0.373,0.1036,180.55,75.85,133.36,"vacuum"
"4284",-0.9984,-9.0097,-3.194,-1.4137,-9.5514,-1.7153,0.4153,0.5417,-1.4787,0.4036,0.4756,0.0486,168.17,76.9,140.51,"vacuum"
"4285",-0.7662,-8.6338,-2.0687,-1.3272,-9.5658,-1.7042,1.0047,0.6022,-0.4269,0.2002,0.169,0.059,168.06,77.1,141.91,"vacuum"
"4286",-0.9338,-8.5332,-1.2163,-1.4523,-9.5625,-1.6184,0.0365,1.199,0.0946,0.2601,0.0914,0.2777,168.43,77.34,141.65,"vacuum"
"4287",-2.4446,-12.7615,-4.3049,-1.6117,-9.5892,-1.2726,-0.3307,-1.9743,-2.0048,0.2008,-0.299,0.1714,179.07,77.55,131.66,"vacuum"
"4288",-0.5004,-9.5939,-0.3711,-1.4138,-9.6194,-1.2804,1.5806,0.4585,1.5167,0.1422,-0.5134,-0.2366,178.26,77.59,128.08,"vacuum"
"4289",-2.2099,-9.1222,0.9936,-1.2868,-9.6507,-1.174,-1.6814,-0.1173,2.1071,-0.0105,-0.1792,-0.1224,170.32,79.67,132.49,"vacuum"
"4290",-1.3025,-10.0679,-0.2203,-1.4,-9.6608,-0.9371,0.0309,-0.0294,1.0626,-0.057,-0.1291,-0.0687,179.86,80.11,123.8,"vacuum"
"4291",-2.2841,-9.692,-0.4501,-1.2761,-9.6802,-0.9143,-0.9118,0.1836,0.5316,-0.1138,0.0474,-0.1743,181.55,80.42,124.13,"vacuum"
"4292",-2.0112,-10.1374,-0.0766,-1.2114,-9.6737,-1.0589,-0.7694,-0.5456,0.8568,-0.3948,0.4011,-0.1682,177.91,80.56,131.16,"vacuum"
"4293",-2.7726,-10.5995,-0.3591,-1.1675,-9.6396,-1.3727,-1.5064,-0.9012,0.8903,-0.7069,0.585,-0.0479,173.06,80.11,136.28,"vacuum"
"4294",-2.2075,-10.5875,-2.2482,-1.3226,-9.5432,-1.8299,-0.4889,-0.4359,-0.2011,-0.4815,0.3431,0.3199,170.48,76.69,144.14,"vacuum"
"4295",1.5419,-9.1174,-3.7949,-1.5531,-9.4045,-2.3052,2.4928,0.3053,-1.4836,-0.4058,-0.0418,0.1097,173.74,75.01,145.16,"vacuum"
"4296",0.0287,-7.8843,-3.8787,-1.2465,-9.3319,-2.7443,1.2752,1.4476,-1.1344,-0.3618,-0.5036,-0.1206,158.84,72.1,155.57,"vacuum"
"4297",-1.1229,-8.107,-3.8931,-1.1447,-9.201,-3.1939,0.0218,1.094,-0.6991,-0.2439,-0.5091,-0.0228,149.56,71,159.06,"vacuum"
"4298",-0.8164,-8.2674,-4.0224,-1.2342,-9.1538,-3.2947,0.4663,0.8281,-0.8233,0.0395,-0.5574,-0.0839,138.52,68.98,159.46,"vacuum"
"4299",-1.506,-8.9953,-3.9099,-1.2325,-9.1887,-3.1967,-0.5347,0.3989,-0.7617,0.2943,-0.6154,-0.1694,139.76,69.06,159.44,"vacuum"
"4300",-1.3552,-8.7511,-3.3879,-1.2837,-9.2375,-3.0316,-0.1702,0.2214,-0.6451,0.1727,-0.5934,-0.1218,135.3,70.2,157.57,"vacuum"
"4301",-0.6034,-9.127,-3.0886,-1.2968,-9.3015,-2.8231,0.8597,0.1209,-0.2703,0.3096,-0.6551,-0.1914,132.35,70.69,156.23,"vacuum"
"4302",-1.245,-9.3496,-3.1054,-1.3202,-9.3933,-2.4884,0.118,0.2003,-0.5471,0.1984,-0.8274,-0.0772,128.69,73.07,153.02,"vacuum"
"4303",-2.581,-9.7495,-2.9282,-1.4365,-9.3921,-2.4278,-1.3711,-0.168,-0.8534,-8e-04,-0.6068,-0.0192,128.34,73.54,150.34,"vacuum"
"4304",-1.0774,-9.5292,0.012,-1.4266,-9.3918,-2.4349,0.4216,0.1566,3.0519,-0.3563,-0.9373,-0.2489,127.12,73.28,149.63,"vacuum"
"4305",-2.6193,-10.0368,-0.249,-1.5576,-9.4583,-2.0698,-0.7953,-0.2927,1.8475,-0.1266,-0.999,-0.1939,127.78,73.99,145.7,"vacuum"
"4306",-1.1325,-9.8165,0.5459,-1.7082,-9.5379,-1.5104,0.1032,0.065,2.4106,-0.0044,-0.6245,-0.087,134.23,75.17,140.63,"vacuum"
"4307",-1.652,-9.3257,0.577,-1.6099,-9.5874,-1.2881,-0.0259,0.2217,1.8584,-0.2622,-0.6569,-0.1175,144.45,77.59,128.97,"vacuum"
"4308",-2.1381,-9.7064,-0.6177,-1.5645,-9.6085,-1.1832,-0.5737,-0.0994,0.5777,-0.385,-0.5683,-0.0894,146.62,78.14,127.72,"vacuum"
"4309",-2.3847,-9.3808,-1.0343,-1.5925,-9.5851,-1.3263,-1.1678,0.1014,0.0798,-0.3093,0.1054,-0.0149,138.96,77.8,129.79,"vacuum"
"4310",-3.0216,-11.6074,-3.1485,-1.9923,-9.4875,-1.4795,-1.058,-1.6719,-1.0978,-0.0429,-0.5763,0.3852,142.88,76.53,130.61,"vacuum"
"4311",-1.5108,-8.2818,-1.6664,-2.0149,-9.4434,-1.7126,0.4513,0.0983,-0.6434,-0.1633,-0.2971,-0.1468,139.4,74.75,128.28,"vacuum"
"4312",-1.3288,-9.5723,-4.1876,-1.8904,-9.4665,-1.7268,0.5859,-0.7306,-2.1106,-0.0612,-0.6001,-0.2605,132.74,74.44,131.23,"vacuum"
"4313",-1.834,-8.5907,-2.9019,-1.7233,-9.4322,-2.0575,0.0573,0.7167,-1.0378,-0.1376,-0.6148,-0.2409,115.94,74.12,140.05,"vacuum"
"4314",-1.0918,-8.8684,-2.7199,-1.597,-9.4112,-2.2469,0.2698,0.5407,-0.618,-0.1852,-0.7198,-0.2941,108.83,73.92,141.97,"vacuum"
"4315",-0.6728,-9.2036,-3.3352,-1.4371,-9.4519,-2.183,0.7643,0.2484,-1.1523,0.0848,-0.8848,-0.3747,98.04,74.21,146.04,"vacuum"
"4316",-1.4485,-8.3249,-2.2841,-1.2413,-9.4523,-2.2986,-0.2073,1.1274,0.0144,-0.0221,-1.0008,-0.2715,86.84,74.69,149.96,"vacuum"
"4317",-2.3631,-9.5795,-2.5834,-1.2839,-9.4696,-2.2017,-1.0793,-0.1099,-0.3817,0.0231,-0.8219,-0.156,80.12,74.91,150.58,"vacuum"
"4318",-2.6983,-10.0847,-0.3951,-1.4062,-9.4485,-2.2176,-1.2921,-0.6362,1.8225,-0.1822,-1.1523,-0.2482,77.68,74.74,148.73,"vacuum"
"4319",-2.6553,-9.2587,0.3879,-1.5594,-9.4901,-1.9171,-1.1892,0.0112,1.9506,-0.1266,-1.1529,-0.0833,75.78,74.85,146.47,"vacuum"
"4320",-2.5379,-9.1605,0.0072,-1.9096,-9.5092,-1.4487,-0.6283,0.3487,1.4559,-0.1162,-0.495,-0.1016,78.48,75.63,132.8,"vacuum"
"4321",-1.5371,-9.3856,0.0718,-1.981,-9.5458,-1.0603,0.4438,0.1602,1.1321,0.1104,-0.1853,-0.1371,90.65,76.75,118.16,"vacuum"
"4322",-1.3312,-9.6824,0.5243,-1.8747,-9.5917,-0.8091,0.5435,-0.0907,1.3335,0.0622,-0.1102,-0.1163,94.36,77.6,115.08,"vacuum"
"4323",-1.9944,-9.9171,0.1221,-1.7749,-9.6137,-0.7724,-0.0663,-0.5093,0.9424,-0.3728,-0.0656,-0.0564,95.6,78.62,113.52,"vacuum"
"4324",-2.6624,-8.763,0,-1.7736,-9.5916,-1.0122,-1.0109,0.4862,1.0122,-0.4302,0.3797,0.023,88.98,78.32,117.51,"vacuum"
"4325",-2.4565,-10.6521,-2.1094,-1.9654,-9.522,-1.2804,-0.4911,-1.1302,-0.829,-0.2262,-0.0485,0.1561,85.17,76.74,122.36,"vacuum"
"4326",-1.3695,-9.8165,-3.668,-1.9491,-9.4814,-1.5727,0.1606,-0.359,-1.8512,-0.2256,-0.0876,0.1549,79.95,75.98,124.72,"vacuum"
"4327",-1.0559,-9.3161,-4.427,-1.9824,-9.3415,-2.2306,0.9265,0.0254,-2.1964,-0.1822,-0.2116,-0.0033,67.3,72.94,135.61,"vacuum"
"4328",-0.6632,-8.5069,-3.3089,-1.9251,-9.2424,-2.6538,1.056,0.8049,-0.7389,-0.0014,0.0529,0.0242,61.69,71.7,140.77,"vacuum"
"4329",-1.7215,-8.8109,-3.6608,-1.8181,-9.2357,-2.7508,0.0966,0.4247,-0.91,0.1574,-0.0509,0.0199,54.73,70.51,145.47,"vacuum"
"4330",-1.7071,-9.1246,-3.1485,-1.723,-9.2084,-2.8995,0.0159,0.0838,-0.249,0.2753,0.0303,0.0059,51.09,69.6,149.42,"vacuum"
"4331",-1.7909,-9.0049,-2.9521,-1.6883,-9.2397,-2.8193,-0.1289,0.1223,-0.3005,0.1275,0.3199,0.0529,51.62,70.35,149.04,"vacuum"
"4332",-1.755,-7.937,-2.1333,-1.7597,-9.2281,-2.8136,0.0047,1.2911,0.6803,0.2246,0.1848,0.2612,55.21,70.44,148.92,"vacuum"
"4333",-1.7526,-10.2355,-2.7989,-1.908,-9.2736,-2.5552,0.1554,-0.9619,-0.2437,0.2301,0.2624,0.0743,60.01,70.88,143.84,"vacuum"
"4334",-0.4956,-9.9291,-0.9194,-1.7733,-9.3471,-2.3785,1.2777,-0.582,1.4591,0.3511,0.0828,-0.1737,62.4,71.19,143.41,"vacuum"
"4335",-1.9082,-10.3768,-0.0263,-1.6278,-9.4748,-1.9363,-0.2805,-0.902,1.9099,0.2808,-0.3698,-0.0949,64.87,74.18,141.64,"vacuum"
"4336",-1.5946,-10.0057,-0.2299,-1.5455,-9.5714,-1.4728,-0.0491,-0.4343,1.243,-0.0203,-0.1249,-0.0778,69.94,75.89,138.12,"vacuum"
"4337",-1.7909,-10.1709,-0.1484,-1.5006,-9.5963,-1.3527,-0.2903,-0.5746,1.2042,-0.2103,-0.1676,-0.1059,76.43,77.9,132.28,"vacuum"
"4338",-2.6385,-9.2371,-0.759,-1.4393,-9.5888,-1.4676,-1.1992,0.3517,0.7086,-0.4149,0.1513,-0.1279,74.34,78.15,132.84,"vacuum"
"4339",-0.419,-10.1757,-3.6537,-1.5696,-9.5383,-1.6513,0.6989,-0.4971,-0.3486,-0.1223,-0.3478,0.3535,69.03,77.03,138.02,"vacuum"
"4340",-0.8691,-9.5316,-4.9202,-1.7333,-9.4354,-2.0346,0.8706,-0.1122,-2.8182,-0.4626,-0.0241,0.0645,69.07,75.82,136.18,"vacuum"
"4341",-1.0726,-8.3153,-4.1828,-1.7704,-9.2678,-2.6728,0.7469,1.0848,-1.7616,-0.3587,-0.109,0.0718,55.63,70.92,146.48,"vacuum"
"4342",-2.1022,-8.6792,-4.1421,-1.6845,-9.1415,-3.125,-0.4179,0.4514,-0.9854,-0.1614,0.0303,0.0047,54.03,69.46,150.43,"vacuum"
"4343",-1.2091,-8.265,-3.6824,-1.4963,-9.0653,-3.4281,0.2548,0.7974,-0.2328,0.1611,-0.0705,-0.1395,47.7,68.09,153.5,"vacuum"
"4344",-0.8476,-8.1118,-3.8093,-1.2751,-9.0799,-3.4784,0.5012,0.8089,-0.3733,0.3932,-0.0235,-0.1823,43.47,67.44,159.25,"vacuum"
"4345",0.6369,-7.9227,-3.3975,-1.0769,-9.2241,-3.1505,1.5773,1.4643,-0.3379,0.5344,-0.2574,-0.2342,41.04,68.46,160.1,"vacuum"
"4346",-1.9753,-11.1023,-2.0687,-0.643,-9.4532,-2.5287,-1.5119,-2.0777,0.7929,0.5851,-0.3374,-0.3832,38.04,73.42,164.82,"vacuum"
"4347",-1.3839,-11.617,-0.2442,-0.6342,-9.5526,-2.125,-1.4935,-1.9134,1.7376,0.2576,-0.6471,0.0535,35.6,75.66,166.21,"vacuum"
"4348",-2.5858,-10.2331,0.3113,-0.9707,-9.6002,-1.7503,-1.6664,-0.6358,2.1044,0.053,-0.8634,0.1732,44.99,78.22,150.99,"vacuum"
"4349",-2.5571,-9.783,-0.0168,-1.3717,-9.595,-1.4913,-1.4195,-0.5803,1.563,-0.3563,-0.5958,0.0737,50.48,78.55,140.56,"vacuum"
"4350",-1.8675,-9.4095,1.1133,-1.6332,-9.5713,-1.376,-0.3851,0.1259,2.2954,-0.2201,-0.5231,0.1097,54.86,77.36,133.28,"vacuum"
"4351",-1.336,-9.2251,0.0024,-1.7679,-9.5692,-1.2144,0.4319,0.3441,1.2168,-0.3202,-0.426,0.0529,59.26,77.46,125.03,"vacuum"
"4352",-1.7622,-9.4191,-0.7279,-1.8504,-9.5683,-1.0925,0.0642,0.0607,0.8746,-0.0637,-0.2476,-0.021,59.62,77.29,123.94,"vacuum"
"4353",-1.7382,-9.467,-2.8444,-1.929,-9.5674,-0.9561,0.1908,0.1004,-1.8883,-0.0979,-0.4431,0.139,64.86,77.61,115.93,"vacuum"
"4354",-1.9202,-9.637,-2.8492,-1.8189,-9.5713,-1.1189,-0.1013,-0.0657,-1.7303,0.0212,-0.178,-0.0748,58.37,77.3,120.82,"vacuum"
"4355",-0.9697,-8.9953,-0.8524,-1.7057,-9.5605,-1.3629,0.7196,0.5666,0.5216,-0.0765,-0.1994,-0.1811,50.28,77.14,128.63,"vacuum"
"4356",-1.4725,-9.6058,-1.858,-1.6042,-9.5799,-1.3501,0.1234,-0.0263,-0.4958,-0.1248,-0.1352,-0.0662,47.87,77.51,129.71,"vacuum"
"4357",-0.7781,-8.9474,-1.4557,-1.4849,-9.596,-1.3721,0.7385,0.6384,-0.0478,0.2497,-0.0082,-0.1218,43.85,77.71,132.79,"vacuum"
"4358",-0.5962,-10.0655,-2.3129,-1.3102,-9.6071,-1.4685,0.526,0.1586,-0.7112,0.1776,-0.1169,-0.0241,44.75,78.52,132.41,"vacuum"
"4359",-1.7023,-11.3656,-0.5674,-1.1856,-9.6219,-1.4778,-0.4642,-1.6985,1.6134,-0.0918,-0.393,-0.131,35.64,78.82,140.9,"vacuum"
"4360",-0.7279,-9.7423,0.249,-1.0917,-9.6666,-1.239,0.3621,-0.0811,1.5309,0.1972,-0.685,-0.0851,34.62,78.89,142.2,"vacuum"
"4361",-2.2363,-9.1126,0.6297,-1.2648,-9.6711,-1.02,-1.1152,0.22,1.883,0.0432,-0.6331,0.0413,38.19,80.41,133.17,"vacuum"
"4362",-1.7598,-9.9219,-0.0359,-1.5054,-9.6649,-0.7031,-0.4172,-0.4103,0.5906,-0.1003,-0.258,0.0804,46.75,80.44,118.82,"vacuum"
"4363",-2.0998,-9.862,0.2849,-1.6111,-9.6457,-0.7314,-0.3331,0.0854,1.0905,-0.2616,-0.2666,0.0083,48.57,79.77,114.11,"vacuum"
"4364",-1.7191,-9.7231,-0.2131,-1.6528,-9.6298,-0.8396,-0.0806,-0.146,0.775,-0.3374,0.0309,-0.0888,44.03,79.26,115.59,"vacuum"
"4365",-1.1947,-9.6178,-1.5275,-1.6043,-9.6136,-1.0839,0.4096,-0.0042,-0.4436,-0.2066,-0.0986,0.2026,40.75,79.01,118.99,"vacuum"
"4366",-2.2171,-9.6585,-1.3169,-1.6878,-9.5665,-1.3425,-0.5292,-0.092,0.0257,-0.3691,0.0596,-0.0467,33.53,77.67,125.67,"vacuum"
"4367",-1.415,-9.1461,-2.3248,-1.6995,-9.4963,-1.761,0.2845,0.3502,-0.5638,-0.3251,0.2087,0.0334,25.89,76.05,133.94,"vacuum"
"4368",-0.6177,-9.115,-2.2746,-1.6268,-9.465,-1.9842,0.9061,0.532,-0.3215,-0.0478,-0.0858,-0.134,22.14,74.97,138.72,"vacuum"
"4369",-1.178,-9.5148,-2.3416,-1.4527,-9.5027,-1.9387,0.1933,-0.1415,-0.4484,0.2534,-0.1163,-0.1584,19.69,74.99,141.96,"vacuum"
"4370",-0.3591,-8.3201,-1.4366,-1.3422,-9.5513,-1.7725,0.8706,0.8146,-0.2028,0.2643,-0.3179,-0.1285,17.7,76.52,143.09,"vacuum"
"4371",-2.1692,-10.7359,-2.9162,-1.2653,-9.63,-1.3539,-1.0979,-1.3406,-2.1705,0.3505,-0.3466,-0.0546,17.97,78,141.1,"vacuum"
"4372",-0.5459,-9.2658,-0.182,-1.29,-9.6389,-1.2639,0.8015,0.2533,1.1035,0.2393,-0.495,-0.12,22.19,79.39,134.42,"vacuum"
"4373",-1.2666,-10.1517,-0.4741,-1.2677,-9.668,-1.0452,-0.4777,-1.5228,0.0109,-0.1009,-1.0638,0.012,21.99,80.22,130.99,"vacuum"
"4374",-3.2778,-10.2403,-0.0718,-1.3801,-9.6591,-0.983,-1.6822,-0.5046,1.0189,-0.1034,-0.663,-0.0082,19.69,80.18,126.62,"vacuum"
"4375",-1.9801,-9.467,0.17,-1.5813,-9.6405,-0.8547,-0.4012,0.0897,1.0127,-0.0124,-0.3753,0.0321,21.05,79.51,120.95,"vacuum"
"4376",-1.0415,-9.1581,0.079,-1.6263,-9.6467,-0.6835,0.4746,0.5532,0.9923,0.0664,-0.3967,-0.1554,24.71,79.64,112.8,"vacuum"
"4377",-1.9465,-9.6513,0.0718,-1.4067,-9.6896,-0.5507,-0.4441,-0.3281,0.5244,-0.0551,-0.313,-0.2098,25.61,80.48,110.58,"vacuum"
"4378",-2.7007,-10.1996,-0.3424,-1.2424,-9.6999,-0.7333,-1.535,-0.3345,0.434,-0.4412,0.1115,-0.2971,18.7,81.56,115.56,"vacuum"
"4379",-2.2027,-9.8285,-2.3919,-1.3359,-9.6663,-0.9733,-1.1493,-0.5716,-0.3962,-0.0686,0.2154,0.2502,6.66,80.67,127.72,"vacuum"
"4380",-1.5347,-9.6633,-2.0758,-1.6101,-9.6009,-1.1836,-0.2694,-1.566,-1.7494,-0.4687,0.4243,0.1537,8.36,78.24,126.32,"vacuum"
"4381",1.02,-8.7367,-2.5738,-1.5445,-9.5209,-1.771,2.5621,0.6166,-0.6497,-0.0814,0.147,0.0938,3.79,76.6,133.29,"vacuum"
"4382",-0.6967,-9.2826,-3.0479,-1.1957,-9.5355,-1.9533,0.7719,0.2481,-1.4658,-0.013,-0.0516,-0.0418,2.02,76.14,138.91,"vacuum"
"4383",-0.249,-8.6338,-2.5331,-0.7159,-9.5019,-2.3178,0.4405,0.6287,-0.5146,0.0896,-0.0998,-0.0858,350.22,75.74,159.69,"vacuum"
"4384",-1.7023,-8.4278,-1.5635,-0.7806,-9.5514,-2.081,-1.0749,0.9201,0.4529,0.4513,-0.3081,0.238,345.35,75.79,164.94,"vacuum"
"4385",-0.0407,-8.4709,-1.1085,-0.9792,-9.6141,-1.6671,0.9385,1.1432,0.5586,-0.0985,-0.4584,0.1219,354.4,77.34,156.83,"vacuum"
"4386",-2.2386,-10.044,-1.1995,-1.0407,-9.6359,-1.4956,-1.1979,-0.4081,0.2961,0.0725,-0.7009,-0.0509,357.82,78.41,148.79,"vacuum"
"4387",-1.7789,-9.9985,0.3855,-1.1792,-9.6461,-1.3165,-0.5997,-0.3524,1.702,0.0163,-0.5641,-0.0247,358.05,79.52,141.92,"vacuum"
"4388",-1.9801,-9.4215,0.747,-1.3579,-9.6594,-1.0106,-0.6222,0.238,1.7576,-0.0521,-0.1059,-0.0418,2.23,80.09,131.81,"vacuum"
"4389",-1.2187,-9.7279,0.5411,-1.4286,-9.6775,-0.6896,0.1596,0.0956,1.4127,0.045,-0.0821,-0.1432,13.73,80.69,115.77,"vacuum"
"4390",-1.8532,-9.7902,1.2426,-1.2975,-9.7007,-0.6188,-0.5557,-0.0895,1.8614,-0.1345,0.0089,-0.1682,14.93,81.42,114.65,"vacuum"
"4391",-3.3855,-9.2778,0.5267,-1.2869,-9.6901,-0.785,-2.0986,0.4123,1.3117,-0.4937,0.4109,-0.1169,8.81,81.72,118.51,"vacuum"
"4392",-1.8292,-12.8668,-3.4837,-1.5519,-9.6445,-0.8629,-0.4114,-3.3803,-2.6352,0.0365,0.4744,0.2472,5.5,80.54,122.16,"vacuum"
"4393",0.2921,-8.1956,-2.1333,-1.581,-9.6039,-1.1981,1.344,1.0827,-0.8634,-0.2659,0.4561,-0.0351,9.96,78.59,124.26,"vacuum"
"4394",0.3591,-9.8716,-3.5268,-1.1989,-9.5816,-1.7107,0.6219,0.4546,-1.4689,-0.3276,0.2881,-0.1762,4.98,77.83,132.22,"vacuum"
"4395",-0.0599,-8.1525,-3.0575,-1.0151,-9.5344,-2.0577,1.1109,1.1593,-0.4611,0.0292,0.0737,0.0328,346.8,76.47,153.74,"vacuum"
"4396",-0.826,-8.0735,-1.6856,-0.9466,-9.5293,-2.1135,0.2498,1.2642,0.0066,0.1159,-0.3429,0.1794,350.78,76.42,156.15,"vacuum"
"4397",-2.4134,-7.8532,-1.7861,-1.3136,-9.5502,-1.7995,-1.0375,1.0218,0.1283,0.5716,0.0437,0.1775,355.85,76.68,147.17,"vacuum"
"4398",0.0934,-10.2762,-1.8651,-1.3459,-9.6368,-1.2213,0.9771,-2.5118,-2.6311,-0.2262,0.0676,-0.1627,4.44,77.57,139.6,"vacuum"
"4399",-2.8971,-9.7136,0.2562,-1.1993,-9.6598,-1.1914,-0.9628,0.236,1.3542,0.2008,-0.5152,-0.087,7.44,80.07,134.81,"vacuum"
"4400",-0.9266,-9.4861,1.0391,-1.3248,-9.6946,-0.6558,0.7861,-0.0932,1.2975,0.2986,0.2789,0.092,11.28,80.87,129.48,"vacuum"
"4401",-1.4318,-10.214,1.3815,-1.2405,-9.7141,-0.5169,-0.2104,-0.4978,1.9043,-0.3819,0.2869,-0.1493,30.38,81.82,111.71,"vacuum"
"4402",-2.2123,-8.9282,1.0439,-1.1686,-9.7157,-0.6397,-1.0427,0.786,1.7038,-0.5347,0.4701,-0.1646,22.06,82.19,118.7,"vacuum"
"4403",-1.573,-12.6921,-1.822,-1.1681,-9.6957,-0.8939,-0.4396,-2.9874,-0.9829,-0.3325,-0.2232,0.1268,14.67,82,123.15,"vacuum"
"4404",-1.4054,-8.4638,-1.8244,-1.3156,-9.6699,-0.9655,-0.0657,1.2041,-0.8713,0.0695,-0.2269,0.1177,4.57,80.42,126.28,"vacuum"
"4405",2.9497,-10.1134,-2.1261,-1.1873,-9.7136,-0.6377,3.0782,-0.2319,-1.4689,0.3939,-0.9514,-0.2672,9,80.9,117.05,"vacuum"
"4406",-2.9497,-8.4709,-0.1101,-0.7716,-9.7674,-0.4151,-2.1749,1.2995,0.218,0.8825,-1.255,-0.0595,11.94,84.87,118.28,"vacuum"
"4407",-0.4022,-10.4342,0.0646,-0.7999,-9.7652,0.414,0.708,-0.7893,-0.4683,0.2772,-1.134,0.0211,39.93,85.2,82.82,"vacuum"
"4408",-1.6353,-8.696,1.0726,-0.9202,-9.7609,0.2175,-0.6826,1.0626,0.8942,-0.5041,-0.7571,0.2954,44.87,84.67,68.1,"vacuum"
"4409",-2.5691,-10.5204,2.8875,-1.3031,-9.7132,0.3531,-2.1786,-3.0286,1.2623,0.4281,-0.2861,0.3657,25.87,83.94,83.26,"vacuum"
"4410",-0.8548,-6.2634,-0.826,-1.2797,-9.7119,0.4604,0.9586,2.2855,-2.638,-0.8792,-0.1016,0.078,41.46,81.24,57.96,"vacuum"
"4411",-1.6233,-9.3425,0.9984,-1.5696,-9.6785,-0.1828,-0.727,-0.0814,0.5462,-0.4418,0.6412,0.07,20.24,82.24,82.28,"vacuum"
"4412",-3.2562,-10.3696,-0.9074,-1.7065,-9.643,-0.5191,-1.5193,-0.7355,-0.3273,-0.4357,0.7676,0.2533,11.99,80.73,96.64,"vacuum"
"4413",-1.0487,-8.344,1.4509,-1.896,-9.584,-0.8501,0.8467,1.2408,2.2921,0.0909,0.9374,0.0273,354.51,78.03,113.84,"vacuum"
"4414",-3.2466,-10.4773,-3.3999,-1.6825,-9.6588,-0.2159,-0.4311,-2.899,-2.1506,1.2026,0.6809,-0.0015,3.44,79.48,106.29,"vacuum"
"4415",0.735,-13.2763,-2.6433,-1.7571,-9.633,0.5369,2.5657,-3.5503,-5.2848,1.5276,0.5465,-0.313,26.99,79.29,85.43,"vacuum"
